order_id,customer_id,order_date,order_status,product_id,quantity,price,product_name,category,signup_date,country,revenue
ORD2295,CUST1151,2023-09-22,cancelled,PROD20,2,39.99,Final Shot Hat,Hats,2023-11-10,US,79.98
ORD2296,CUST1310,2024-02-22,completed,PROD4,1,44.99,Break Shot Hat,Accessories,2024-04-15,US,44.99
ORD2296,CUST1310,2024-02-22,completed,PROD15,3,44.99,Hustler Hat,Hats,2024-04-15,US,134.97
ORD2297,CUST1136,2024-03-03,completed,PROD3,2,29.99,Cue Stick Cap,Hats,2024-03-21,CA,59.98
ORD2297,CUST1136,2024-03-03,completed,PROD9,1,44.99,Stripes Hat,Accessories,2024-03-21,CA,44.99
ORD2297,CUST1136,2024-03-03,completed,PROD16,3,34.99,Rack Em Hat,Hats,2024-03-21,CA,104.97
ORD2298,CUST1246,2023-02-07,completed,PROD13,2,34.99,Midnight Felt Hat,Accessories,2023-11-24,US,69.98
ORD2298,CUST1246,2023-02-07,completed,PROD9,1,44.99,Stripes Hat,Accessories,2023-11-24,US,44.99
ORD2299,CUST1386,2023-02-02,completed,PROD6,3,44.99,Corner Pocket Hat,Hats,2023-05-06,US,134.97
ORD2299,CUST1386,2023-02-02,completed,PROD5,1,34.99,Pocket King Hat,Hats,2023-05-06,US,34.99
ORD2299,CUST1386,2023-02-02,completed,PROD4,1,44.99,Break Shot Hat,Accessories,2023-05-06,US,44.99
ORD2300,CUST1242,2023-10-31,completed,PROD13,1,29.99,Midnight Felt Hat,Accessories,2023-10-11,DE,29.99
ORD2301,CUST1030,2023-09-05,completed,PROD20,1,29.99,Final Shot Hat,Hats,2023-03-13,MX,29.99
ORD2301,CUST1030,2023-09-05,completed,PROD7,3,44.99,Lucky 7 Hat,Accessories,2023-03-13,MX,134.97
ORD2301,CUST1030,2023-09-05,completed,PROD19,2,29.99,Rail King Hat,Accessories,2023-03-13,MX,59.98
ORD2301,CUST1030,2023-09-05,completed,PROD1,1,39.99,8 Ball Hat,Hats,2023-03-13,MX,39.99
ORD2302,CUST1039,2023-02-25,completed,PROD4,1,44.99,Break Shot Hat,Accessories,2023-01-23,US,44.99
ORD2303,CUST1228,2023-11-09,completed,PROD6,3,29.99,Corner Pocket Hat,Hats,2023-04-09,DE,89.97
ORD2303,CUST1228,2023-11-09,completed,PROD15,3,39.99,Hustler Hat,Hats,2023-04-09,DE,119.97
ORD2303,CUST1228,2023-11-09,completed,PROD1,3,34.99,8 Ball Hat,Hats,2023-04-09,DE,104.97
ORD2303,CUST1228,2023-11-09,completed,PROD13,3,29.99,Midnight Felt Hat,Accessories,2023-04-09,DE,89.97
ORD2304,CUST1035,2023-04-17,cancelled,PROD13,3,39.99,Midnight Felt Hat,Accessories,2023-01-06,UK,119.97
ORD2305,CUST1407,2023-07-17,completed,PROD16,2,44.99,Rack Em Hat,Hats,2023-05-31,US,89.98
ORD2305,CUST1407,2023-07-17,completed,PROD10,2,34.99,Solids Hat,Hats,2023-05-31,US,69.98
ORD2306,CUST1222,2024-05-10,completed,PROD6,1,39.99,Corner Pocket Hat,Hats,2023-07-30,US,39.99
ORD2307,CUST1005,2023-07-17,completed,PROD16,2,29.99,Rack Em Hat,Hats,2024-01-08,US,59.98
ORD2307,CUST1005,2023-07-17,completed,PROD2,3,39.99,9 Ball Hat,Hats,2024-01-08,US,119.97
ORD2307,CUST1005,2023-07-17,completed,PROD11,1,29.99,Chalk Logo Hat,Hats,2024-01-08,US,29.99
ORD2307,CUST1005,2023-07-17,completed,PROD5,3,39.99,Pocket King Hat,Hats,2024-01-08,US,119.97
ORD2308,CUST1321,2024-01-27,completed,PROD15,1,34.99,Hustler Hat,Hats,2024-01-21,MX,34.99
ORD2308,CUST1321,2024-01-27,completed,PROD13,3,29.99,Midnight Felt Hat,Accessories,2024-01-21,MX,89.97
ORD2309,CUST1467,2023-02-04,completed,PROD6,2,44.99,Corner Pocket Hat,Hats,2023-03-27,DE,89.98
ORD2309,CUST1467,2023-02-04,completed,PROD7,1,29.99,Lucky 7 Hat,Accessories,2023-03-27,DE,29.99
ORD2310,CUST1219,2023-11-30,completed,PROD4,3,44.99,Break Shot Hat,Accessories,2023-03-30,UK,134.97
ORD2310,CUST1219,2023-11-30,completed,PROD17,3,34.99,Side Pocket Hat,Hats,2023-03-30,UK,104.97
ORD2310,CUST1219,2023-11-30,completed,PROD1,2,34.99,8 Ball Hat,Hats,2023-03-30,UK,69.98
ORD2311,CUST1074,2023-05-24,cancelled,PROD6,1,39.99,Corner Pocket Hat,Hats,2023-02-05,MX,39.99
ORD2312,CUST1003,2023-08-25,completed,PROD7,1,29.99,Lucky 7 Hat,Accessories,2023-10-25,CA,29.99
ORD2312,CUST1003,2023-08-25,completed,PROD1,1,34.99,8 Ball Hat,Hats,2023-10-25,CA,34.99
ORD2312,CUST1003,2023-08-25,completed,PROD20,2,39.99,Final Shot Hat,Hats,2023-10-25,CA,79.98
ORD2313,CUST1334,2023-05-01,completed,PROD8,3,29.99,Blackout Hat,Accessories,2023-01-21,US,89.97
ORD2313,CUST1334,2023-05-01,completed,PROD14,3,44.99,Golden Cue Hat,Accessories,2023-01-21,US,134.97
ORD2313,CUST1334,2023-05-01,completed,PROD5,2,44.99,Pocket King Hat,Hats,2023-01-21,US,89.98
ORD2314,CUST1133,2023-07-23,cancelled,PROD17,1,29.99,Side Pocket Hat,Hats,2024-04-24,US,29.99
ORD2314,CUST1133,2023-07-23,cancelled,PROD15,1,34.99,Hustler Hat,Hats,2024-04-24,US,34.99
ORD2314,CUST1133,2023-07-23,cancelled,PROD18,2,39.99,Bank Shot Hat,Accessories,2024-04-24,US,79.98
ORD2314,CUST1133,2023-07-23,cancelled,PROD20,3,34.99,Final Shot Hat,Hats,2024-04-24,US,104.97
ORD2315,CUST1117,2023-07-12,completed,PROD13,2,29.99,Midnight Felt Hat,Accessories,2024-05-26,US,59.98
ORD2315,CUST1117,2023-07-12,completed,PROD3,1,44.99,Cue Stick Cap,Hats,2024-05-26,US,44.99
ORD2315,CUST1117,2023-07-12,completed,PROD16,2,44.99,Rack Em Hat,Hats,2024-05-26,US,89.98
ORD2316,CUST1368,2024-05-07,completed,PROD11,3,29.99,Chalk Logo Hat,Hats,2024-04-10,US,89.97
ORD2316,CUST1368,2024-05-07,completed,PROD19,2,44.99,Rail King Hat,Accessories,2024-04-10,US,89.98
ORD2316,CUST1368,2024-05-07,completed,PROD17,3,39.99,Side Pocket Hat,Hats,2024-04-10,US,119.97
ORD2316,CUST1368,2024-05-07,completed,PROD9,3,29.99,Stripes Hat,Accessories,2024-04-10,US,89.97
ORD2317,CUST1093,2023-07-07,completed,PROD12,2,34.99,Vintage Pool Hat,Hats,2024-03-07,CA,69.98
ORD2318,CUST1485,2024-03-12,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2023-03-08,DE,44.99
ORD2318,CUST1485,2024-03-12,completed,PROD3,3,34.99,Cue Stick Cap,Hats,2023-03-08,DE,104.97
ORD2318,CUST1485,2024-03-12,completed,PROD20,3,34.99,Final Shot Hat,Hats,2023-03-08,DE,104.97
ORD2319,CUST1434,2023-02-19,completed,PROD2,2,29.99,9 Ball Hat,Hats,2023-01-20,US,59.98
ORD2319,CUST1434,2023-02-19,completed,PROD12,3,39.99,Vintage Pool Hat,Hats,2023-01-20,US,119.97
ORD2319,CUST1434,2023-02-19,completed,PROD16,2,39.99,Rack Em Hat,Hats,2023-01-20,US,79.98
ORD2319,CUST1434,2023-02-19,completed,PROD5,1,34.99,Pocket King Hat,Hats,2023-01-20,US,34.99
ORD2320,CUST1061,2023-02-15,completed,PROD18,1,29.99,Bank Shot Hat,Accessories,2024-01-21,US,29.99
ORD2321,CUST1440,2023-03-02,completed,PROD11,1,29.99,Chalk Logo Hat,Hats,2023-01-20,US,29.99
ORD2321,CUST1440,2023-03-02,completed,PROD4,1,39.99,Break Shot Hat,Accessories,2023-01-20,US,39.99
ORD2321,CUST1440,2023-03-02,completed,PROD9,1,29.99,Stripes Hat,Accessories,2023-01-20,US,29.99
ORD2322,CUST1193,2024-03-28,completed,PROD14,1,44.99,Golden Cue Hat,Accessories,2023-11-15,MX,44.99
ORD2322,CUST1193,2024-03-28,completed,PROD15,1,34.99,Hustler Hat,Hats,2023-11-15,MX,34.99
ORD2322,CUST1193,2024-03-28,completed,PROD12,2,34.99,Vintage Pool Hat,Hats,2023-11-15,MX,69.98
ORD2323,CUST1334,2023-12-28,completed,PROD17,2,39.99,Side Pocket Hat,Hats,2023-01-21,US,79.98
ORD2324,CUST1202,2024-03-07,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2023-11-01,US,39.99
ORD2324,CUST1202,2024-03-07,completed,PROD11,2,39.99,Chalk Logo Hat,Hats,2023-11-01,US,79.98
ORD2325,CUST1391,2023-02-20,cancelled,PROD13,1,34.99,Midnight Felt Hat,Accessories,2023-04-23,US,34.99
ORD2325,CUST1391,2023-02-20,cancelled,PROD11,3,34.99,Chalk Logo Hat,Hats,2023-04-23,US,104.97
ORD2325,CUST1391,2023-02-20,cancelled,PROD6,2,39.99,Corner Pocket Hat,Hats,2023-04-23,US,79.98
ORD2325,CUST1391,2023-02-20,cancelled,PROD2,1,29.99,9 Ball Hat,Hats,2023-04-23,US,29.99
ORD2326,CUST1025,2024-01-20,completed,PROD15,2,34.99,Hustler Hat,Hats,2023-11-15,UK,69.98
ORD2326,CUST1025,2024-01-20,completed,PROD4,2,34.99,Break Shot Hat,Accessories,2023-11-15,UK,69.98
ORD2326,CUST1025,2024-01-20,completed,PROD6,1,29.99,Corner Pocket Hat,Hats,2023-11-15,UK,29.99
ORD2326,CUST1025,2024-01-20,completed,PROD2,1,34.99,9 Ball Hat,Hats,2023-11-15,UK,34.99
ORD2327,CUST1434,2024-04-11,completed,PROD15,2,44.99,Hustler Hat,Hats,2023-01-20,US,89.98
ORD2327,CUST1434,2024-04-11,completed,PROD10,1,44.99,Solids Hat,Hats,2023-01-20,US,44.99
ORD2327,CUST1434,2024-04-11,completed,PROD13,3,44.99,Midnight Felt Hat,Accessories,2023-01-20,US,134.97
ORD2327,CUST1434,2024-04-11,completed,PROD3,1,44.99,Cue Stick Cap,Hats,2023-01-20,US,44.99
ORD2328,CUST1172,2024-05-22,completed,PROD10,2,34.99,Solids Hat,Hats,2023-12-25,CA,69.98
ORD2329,CUST1299,2023-06-09,completed,PROD9,1,39.99,Stripes Hat,Accessories,2023-12-09,US,39.99
ORD2329,CUST1299,2023-06-09,completed,PROD17,1,29.99,Side Pocket Hat,Hats,2023-12-09,US,29.99
ORD2329,CUST1299,2023-06-09,completed,PROD11,3,44.99,Chalk Logo Hat,Hats,2023-12-09,US,134.97
ORD2330,CUST1132,2023-10-20,completed,PROD11,2,29.99,Chalk Logo Hat,Hats,2024-04-17,US,59.98
ORD2330,CUST1132,2023-10-20,completed,PROD1,1,44.99,8 Ball Hat,Hats,2024-04-17,US,44.99
ORD2330,CUST1132,2023-10-20,completed,PROD5,2,44.99,Pocket King Hat,Hats,2024-04-17,US,89.98
ORD2330,CUST1132,2023-10-20,completed,PROD4,3,29.99,Break Shot Hat,Accessories,2024-04-17,US,89.97
ORD2331,CUST1325,2023-03-09,completed,PROD17,2,34.99,Side Pocket Hat,Hats,2024-01-04,MX,69.98
ORD2331,CUST1325,2023-03-09,completed,PROD8,1,34.99,Blackout Hat,Accessories,2024-01-04,MX,34.99
ORD2332,CUST1409,2023-10-07,completed,PROD13,3,39.99,Midnight Felt Hat,Accessories,2024-05-14,US,119.97
ORD2332,CUST1409,2023-10-07,completed,PROD20,3,39.99,Final Shot Hat,Hats,2024-05-14,US,119.97
ORD2332,CUST1409,2023-10-07,completed,PROD17,3,29.99,Side Pocket Hat,Hats,2024-05-14,US,89.97
ORD2332,CUST1409,2023-10-07,completed,PROD12,1,29.99,Vintage Pool Hat,Hats,2024-05-14,US,29.99
ORD2333,CUST1117,2023-03-07,completed,PROD9,2,44.99,Stripes Hat,Accessories,2024-05-26,US,89.98
ORD2333,CUST1117,2023-03-07,completed,PROD16,1,44.99,Rack Em Hat,Hats,2024-05-26,US,44.99
ORD2333,CUST1117,2023-03-07,completed,PROD3,3,44.99,Cue Stick Cap,Hats,2024-05-26,US,134.97
ORD2334,CUST1323,2023-09-03,cancelled,PROD1,3,44.99,8 Ball Hat,Hats,2023-06-14,US,134.97
ORD2335,CUST1274,2024-01-02,completed,PROD3,2,39.99,Cue Stick Cap,Hats,2023-09-09,CA,79.98
ORD2335,CUST1274,2024-01-02,completed,PROD11,3,29.99,Chalk Logo Hat,Hats,2023-09-09,CA,89.97
ORD2335,CUST1274,2024-01-02,completed,PROD17,3,34.99,Side Pocket Hat,Hats,2023-09-09,CA,104.97
ORD2335,CUST1274,2024-01-02,completed,PROD5,3,44.99,Pocket King Hat,Hats,2023-09-09,CA,134.97
ORD2336,CUST1211,2023-11-26,completed,PROD12,1,39.99,Vintage Pool Hat,Hats,2023-06-27,MX,39.99
ORD2336,CUST1211,2023-11-26,completed,PROD11,2,39.99,Chalk Logo Hat,Hats,2023-06-27,MX,79.98
ORD2336,CUST1211,2023-11-26,completed,PROD1,3,29.99,8 Ball Hat,Hats,2023-06-27,MX,89.97
ORD2337,CUST1224,2024-02-01,completed,PROD14,1,29.99,Golden Cue Hat,Accessories,2023-01-05,US,29.99
ORD2337,CUST1224,2024-02-01,completed,PROD13,2,44.99,Midnight Felt Hat,Accessories,2023-01-05,US,89.98
ORD2337,CUST1224,2024-02-01,completed,PROD18,1,44.99,Bank Shot Hat,Accessories,2023-01-05,US,44.99
ORD2338,CUST1019,2023-10-29,completed,PROD11,3,29.99,Chalk Logo Hat,Hats,2024-02-27,US,89.97
ORD2338,CUST1019,2023-10-29,completed,PROD8,2,44.99,Blackout Hat,Accessories,2024-02-27,US,89.98
ORD2338,CUST1019,2023-10-29,completed,PROD4,3,39.99,Break Shot Hat,Accessories,2024-02-27,US,119.97
ORD2338,CUST1019,2023-10-29,completed,PROD6,2,44.99,Corner Pocket Hat,Hats,2024-02-27,US,89.98
ORD2339,CUST1112,2023-09-22,completed,PROD17,1,34.99,Side Pocket Hat,Hats,2023-12-18,DE,34.99
ORD2339,CUST1112,2023-09-22,completed,PROD19,3,44.99,Rail King Hat,Accessories,2023-12-18,DE,134.97
ORD2340,CUST1139,2023-12-25,completed,PROD18,3,39.99,Bank Shot Hat,Accessories,2024-03-15,,119.97
ORD2340,CUST1139,2023-12-25,completed,PROD3,2,34.99,Cue Stick Cap,Hats,2024-03-15,,69.98
ORD2340,CUST1139,2023-12-25,completed,PROD8,1,34.99,Blackout Hat,Accessories,2024-03-15,,34.99
ORD2341,CUST1046,2023-09-04,completed,PROD4,3,34.99,Break Shot Hat,Accessories,2023-08-09,US,104.97
ORD2341,CUST1046,2023-09-04,completed,PROD9,2,44.99,Stripes Hat,Accessories,2023-08-09,US,89.98
ORD2342,CUST1000,2023-09-04,completed,PROD17,2,39.99,Side Pocket Hat,Hats,2023-08-29,US,79.98
ORD2342,CUST1000,2023-09-04,completed,PROD11,3,44.99,Chalk Logo Hat,Hats,2023-08-29,US,134.97
ORD2342,CUST1000,2023-09-04,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2023-08-29,US,39.99
ORD2343,CUST1089,2023-07-06,completed,PROD4,3,39.99,Break Shot Hat,Accessories,2023-02-27,CA,119.97
ORD2344,CUST1141,2023-05-01,completed,PROD13,1,34.99,Midnight Felt Hat,Accessories,2024-02-09,US,34.99
ORD2344,CUST1141,2023-05-01,completed,PROD10,3,34.99,Solids Hat,Hats,2024-02-09,US,104.97
ORD2344,CUST1141,2023-05-01,completed,PROD15,3,39.99,Hustler Hat,Hats,2024-02-09,US,119.97
ORD2345,CUST1319,2023-08-27,completed,PROD9,3,44.99,Stripes Hat,Accessories,2024-03-10,US,134.97
ORD2346,CUST1037,2023-10-06,completed,PROD3,2,29.99,Cue Stick Cap,Hats,2024-06-06,US,59.98
ORD2346,CUST1037,2023-10-06,completed,PROD8,3,39.99,Blackout Hat,Accessories,2024-06-06,US,119.97
ORD2346,CUST1037,2023-10-06,completed,PROD13,3,44.99,Midnight Felt Hat,Accessories,2024-06-06,US,134.97
ORD2346,CUST1037,2023-10-06,completed,PROD10,2,44.99,Solids Hat,Hats,2024-06-06,US,89.98
ORD2347,CUST1292,2024-02-12,completed,PROD15,2,39.99,Hustler Hat,Hats,2024-01-26,UK,79.98
ORD2347,CUST1292,2024-02-12,completed,PROD20,2,39.99,Final Shot Hat,Hats,2024-01-26,UK,79.98
ORD2348,CUST1381,2023-07-25,completed,PROD17,1,29.99,Side Pocket Hat,Hats,2024-03-21,MX,29.99
ORD2348,CUST1381,2023-07-25,completed,PROD20,1,39.99,Final Shot Hat,Hats,2024-03-21,MX,39.99
ORD2349,CUST1138,2023-12-03,completed,PROD11,1,39.99,Chalk Logo Hat,Hats,2023-09-05,US,39.99
ORD2349,CUST1138,2023-12-03,completed,PROD13,1,39.99,Midnight Felt Hat,Accessories,2023-09-05,US,39.99
ORD2349,CUST1138,2023-12-03,completed,PROD14,2,44.99,Golden Cue Hat,Accessories,2023-09-05,US,89.98
ORD2350,CUST1355,2023-09-30,completed,PROD10,2,44.99,Solids Hat,Hats,2023-03-30,MX,89.98
ORD2350,CUST1355,2023-09-30,completed,PROD8,1,44.99,Blackout Hat,Accessories,2023-03-30,MX,44.99
ORD2350,CUST1355,2023-09-30,completed,PROD5,2,44.99,Pocket King Hat,Hats,2023-03-30,MX,89.98
ORD2351,CUST1332,2023-11-29,completed,PROD7,1,29.99,Lucky 7 Hat,Accessories,2023-10-06,US,29.99
ORD2352,CUST1490,2023-07-05,completed,PROD2,3,29.99,9 Ball Hat,Hats,2023-07-29,CA,89.97
ORD2352,CUST1490,2023-07-05,completed,PROD1,1,44.99,8 Ball Hat,Hats,2023-07-29,CA,44.99
ORD2352,CUST1490,2023-07-05,completed,PROD17,2,29.99,Side Pocket Hat,Hats,2023-07-29,CA,59.98
ORD2353,CUST1258,2023-06-27,completed,PROD16,2,29.99,Rack Em Hat,Hats,2023-03-14,CA,59.98
ORD2353,CUST1258,2023-06-27,completed,PROD5,1,39.99,Pocket King Hat,Hats,2023-03-14,CA,39.99
ORD2353,CUST1258,2023-06-27,completed,PROD8,3,29.99,Blackout Hat,Accessories,2023-03-14,CA,89.97
ORD2353,CUST1258,2023-06-27,completed,PROD1,3,44.99,8 Ball Hat,Hats,2023-03-14,CA,134.97
ORD2354,CUST1160,2023-12-11,completed,PROD6,1,34.99,Corner Pocket Hat,Hats,2023-01-17,US,34.99
ORD2354,CUST1160,2023-12-11,completed,PROD5,2,29.99,Pocket King Hat,Hats,2023-01-17,US,59.98
ORD2354,CUST1160,2023-12-11,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2023-01-17,US,44.99
ORD2354,CUST1160,2023-12-11,completed,PROD19,3,39.99,Rail King Hat,Accessories,2023-01-17,US,119.97
ORD2355,CUST1389,2024-04-03,completed,PROD8,3,34.99,Blackout Hat,Accessories,2023-04-29,UK,104.97
ORD2355,CUST1389,2024-04-03,completed,PROD5,3,29.99,Pocket King Hat,Hats,2023-04-29,UK,89.97
ORD2355,CUST1389,2024-04-03,completed,PROD3,2,34.99,Cue Stick Cap,Hats,2023-04-29,UK,69.98
ORD2355,CUST1389,2024-04-03,completed,PROD6,2,44.99,Corner Pocket Hat,Hats,2023-04-29,UK,89.98
ORD2356,CUST1177,2023-09-03,completed,PROD12,2,39.99,Vintage Pool Hat,Hats,2024-02-25,US,79.98
ORD2356,CUST1177,2023-09-03,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2024-02-25,US,39.99
ORD2357,CUST1009,2023-08-18,completed,PROD13,1,34.99,Midnight Felt Hat,Accessories,2023-07-04,MX,34.99
ORD2357,CUST1009,2023-08-18,completed,PROD5,2,44.99,Pocket King Hat,Hats,2023-07-04,MX,89.98
ORD2357,CUST1009,2023-08-18,completed,PROD16,3,29.99,Rack Em Hat,Hats,2023-07-04,MX,89.97
ORD2357,CUST1009,2023-08-18,completed,PROD18,3,44.99,Bank Shot Hat,Accessories,2023-07-04,MX,134.97
ORD2358,CUST1260,2023-05-21,completed,PROD11,3,44.99,Chalk Logo Hat,Hats,2023-12-13,MX,134.97
ORD2358,CUST1260,2023-05-21,completed,PROD14,3,29.99,Golden Cue Hat,Accessories,2023-12-13,MX,89.97
ORD2359,CUST1406,2023-12-05,completed,PROD20,2,39.99,Final Shot Hat,Hats,2024-03-01,US,79.98
ORD2359,CUST1406,2023-12-05,completed,PROD10,2,29.99,Solids Hat,Hats,2024-03-01,US,59.98
ORD2359,CUST1406,2023-12-05,completed,PROD14,3,29.99,Golden Cue Hat,Accessories,2024-03-01,US,89.97
ORD2360,CUST1137,2023-05-24,completed,PROD17,1,29.99,Side Pocket Hat,Hats,2023-12-02,MX,29.99
ORD2360,CUST1137,2023-05-24,completed,PROD3,2,34.99,Cue Stick Cap,Hats,2023-12-02,MX,69.98
ORD2361,CUST1171,2024-03-13,completed,PROD13,2,44.99,Midnight Felt Hat,Accessories,2024-05-29,US,89.98
ORD2362,CUST1385,2023-07-28,completed,PROD4,1,39.99,Break Shot Hat,Accessories,2024-03-04,UK,39.99
ORD2363,CUST1012,2023-06-17,completed,PROD7,2,34.99,Lucky 7 Hat,Accessories,2024-02-09,UK,69.98
ORD2363,CUST1012,2023-06-17,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2024-02-09,UK,39.99
ORD2363,CUST1012,2023-06-17,completed,PROD19,2,44.99,Rail King Hat,Accessories,2024-02-09,UK,89.98
ORD2364,CUST1167,2023-07-16,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2023-01-08,US,39.99
ORD2364,CUST1167,2023-07-16,completed,PROD8,2,44.99,Blackout Hat,Accessories,2023-01-08,US,89.98
ORD2364,CUST1167,2023-07-16,completed,PROD20,2,44.99,Final Shot Hat,Hats,2023-01-08,US,89.98
ORD2365,CUST1129,2023-03-21,completed,PROD13,2,29.99,Midnight Felt Hat,Accessories,2023-11-19,CA,59.98
ORD2365,CUST1129,2023-03-21,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2023-11-19,CA,39.99
ORD2365,CUST1129,2023-03-21,completed,PROD20,3,44.99,Final Shot Hat,Hats,2023-11-19,CA,134.97
ORD2366,CUST1083,2024-02-25,cancelled,PROD6,3,34.99,Corner Pocket Hat,Hats,2023-11-23,US,104.97
ORD2366,CUST1083,2024-02-25,cancelled,PROD18,2,44.99,Bank Shot Hat,Accessories,2023-11-23,US,89.98
ORD2367,CUST1320,2023-03-17,completed,PROD5,3,44.99,Pocket King Hat,Hats,2024-02-15,CA,134.97
ORD2367,CUST1320,2023-03-17,completed,PROD4,3,34.99,Break Shot Hat,Accessories,2024-02-15,CA,104.97
ORD2367,CUST1320,2023-03-17,completed,PROD20,3,29.99,Final Shot Hat,Hats,2024-02-15,CA,89.97
ORD2367,CUST1320,2023-03-17,completed,PROD3,2,44.99,Cue Stick Cap,Hats,2024-02-15,CA,89.98
ORD2368,CUST1318,2024-03-01,completed,PROD8,2,44.99,Blackout Hat,Accessories,2023-11-02,US,89.98
ORD2368,CUST1318,2024-03-01,completed,PROD16,3,34.99,Rack Em Hat,Hats,2023-11-02,US,104.97
ORD2368,CUST1318,2024-03-01,completed,PROD11,2,44.99,Chalk Logo Hat,Hats,2023-11-02,US,89.98
ORD2369,CUST1100,2023-11-22,completed,PROD7,2,29.99,Lucky 7 Hat,Accessories,2023-08-07,US,59.98
ORD2370,CUST1328,2023-07-20,completed,PROD4,1,34.99,Break Shot Hat,Accessories,2023-02-21,US,34.99
ORD2370,CUST1328,2023-07-20,completed,PROD18,2,34.99,Bank Shot Hat,Accessories,2023-02-21,US,69.98
ORD2370,CUST1328,2023-07-20,completed,PROD20,1,44.99,Final Shot Hat,Hats,2023-02-21,US,44.99
ORD2371,CUST1272,2024-03-07,completed,PROD8,2,34.99,Blackout Hat,Accessories,2023-09-18,DE,69.98
ORD2371,CUST1272,2024-03-07,completed,PROD6,3,44.99,Corner Pocket Hat,Hats,2023-09-18,DE,134.97
ORD2371,CUST1272,2024-03-07,completed,PROD16,1,44.99,Rack Em Hat,Hats,2023-09-18,DE,44.99
ORD2372,CUST1264,2024-03-04,completed,PROD17,2,39.99,Side Pocket Hat,Hats,2023-12-09,DE,79.98
ORD2372,CUST1264,2024-03-04,completed,PROD20,2,44.99,Final Shot Hat,Hats,2023-12-09,DE,89.98
ORD2372,CUST1264,2024-03-04,completed,PROD10,1,39.99,Solids Hat,Hats,2023-12-09,DE,39.99
ORD2372,CUST1264,2024-03-04,completed,PROD12,2,29.99,Vintage Pool Hat,Hats,2023-12-09,DE,59.98
ORD2373,CUST1458,2023-07-09,completed,PROD15,1,39.99,Hustler Hat,Hats,2023-03-25,US,39.99
ORD2373,CUST1458,2023-07-09,completed,PROD18,1,29.99,Bank Shot Hat,Accessories,2023-03-25,US,29.99
ORD2374,CUST1398,2023-08-13,completed,PROD8,3,34.99,Blackout Hat,Accessories,2023-02-19,UK,104.97
ORD2374,CUST1398,2023-08-13,completed,PROD2,1,29.99,9 Ball Hat,Hats,2023-02-19,UK,29.99
ORD2374,CUST1398,2023-08-13,completed,PROD12,3,44.99,Vintage Pool Hat,Hats,2023-02-19,UK,134.97
ORD2375,CUST1407,2024-02-25,completed,PROD5,2,29.99,Pocket King Hat,Hats,2023-05-31,US,59.98
ORD2375,CUST1407,2024-02-25,completed,PROD16,3,29.99,Rack Em Hat,Hats,2023-05-31,US,89.97
ORD2376,CUST1037,2024-05-12,completed,PROD12,2,34.99,Vintage Pool Hat,Hats,2024-06-06,US,69.98
ORD2376,CUST1037,2024-05-12,completed,PROD19,1,29.99,Rail King Hat,Accessories,2024-06-06,US,29.99
ORD2376,CUST1037,2024-05-12,completed,PROD10,1,34.99,Solids Hat,Hats,2024-06-06,US,34.99
ORD2376,CUST1037,2024-05-12,completed,PROD17,2,34.99,Side Pocket Hat,Hats,2024-06-06,US,69.98
ORD2377,CUST1418,2024-01-23,completed,PROD17,2,29.99,Side Pocket Hat,Hats,2023-07-14,MX,59.98
ORD2378,CUST1093,2023-11-07,completed,PROD3,3,39.99,Cue Stick Cap,Hats,2024-03-07,CA,119.97
ORD2378,CUST1093,2023-11-07,completed,PROD16,1,39.99,Rack Em Hat,Hats,2024-03-07,CA,39.99
ORD2379,CUST1094,2023-08-30,completed,PROD4,1,34.99,Break Shot Hat,Accessories,2023-06-13,UK,34.99
ORD2379,CUST1094,2023-08-30,completed,PROD2,1,29.99,9 Ball Hat,Hats,2023-06-13,UK,29.99
ORD2379,CUST1094,2023-08-30,completed,PROD20,1,34.99,Final Shot Hat,Hats,2023-06-13,UK,34.99
ORD2379,CUST1094,2023-08-30,completed,PROD3,1,34.99,Cue Stick Cap,Hats,2023-06-13,UK,34.99
ORD2380,CUST1304,2023-05-06,completed,PROD9,2,39.99,Stripes Hat,Accessories,2023-07-03,MX,79.98
ORD2380,CUST1304,2023-05-06,completed,PROD11,3,29.99,Chalk Logo Hat,Hats,2023-07-03,MX,89.97
ORD2380,CUST1304,2023-05-06,completed,PROD20,1,29.99,Final Shot Hat,Hats,2023-07-03,MX,29.99
ORD2381,CUST1068,2023-03-15,completed,PROD16,1,44.99,Rack Em Hat,Hats,2023-07-27,US,44.99
ORD2382,CUST1317,2023-11-17,completed,PROD10,2,29.99,Solids Hat,Hats,2023-04-15,US,59.98
ORD2382,CUST1317,2023-11-17,completed,PROD4,3,44.99,Break Shot Hat,Accessories,2023-04-15,US,134.97
ORD2382,CUST1317,2023-11-17,completed,PROD20,3,29.99,Final Shot Hat,Hats,2023-04-15,US,89.97
ORD2382,CUST1317,2023-11-17,completed,PROD16,2,34.99,Rack Em Hat,Hats,2023-04-15,US,69.98
